AEP_SI,BP_SI,BSAC_SI,CHTR_SI,CMCSA_SI,GOOG_SI,HON_SI,HSBC_SI,MCD_SI,MMM_SI,NEE_SI,PM_SI,UNH_SI,UPS_SI,XOM_SI,DATE,DJI_SI,VIX_SI,GSPC_SI,CLF_SI,GCF_SI,TNX_SI
4258200,24063900,293800,1150400,25973100,26844000,3887500,1907900,3593700,3550700,10561600,4492200,3777000,4816300,42411300,2021-01-15,53.79999923706055,1829.4000244140625,30926.76953125,3788.72998046875,1.1039999723434448,23.520000457763672
2816400,15885200,361800,1052000,18946300,34692000,2656300,1935000,3331600,3903200,8142700,7685100,3361300,4537400,24932600,2021-01-19,52.0,1802.0,30887.419921875,3781.8798828125,1.1130000352859497,23.030000686645508
2588700,13765900,591900,943400,15814200,49806000,2452400,1193100,4077700,2672300,8576800,4733500,3036800,3029800,22342400,2021-01-20,53.130001068115234,1847.800048828125,31017.5390625,3816.219970703125,1.1059999465942383,22.81999969482422
3227000,11675500,226900,768700,22602300,41278000,2705100,2084400,2674900,2688200,9268600,4166300,3749800,2002800,29044500,2021-01-21,52.93000030517578,1865.300048828125,31198.009765625,3857.4599609375,1.1019999980926514,21.34000015258789
3789500,15195000,680400,699100,13960700,25442000,3502700,1340300,2196400,2349300,6371800,3156300,2585100,3131600,23264800,2021-01-22,53.099998474121094,1854.9000244140625,31141.560546875,3844.239990234375,1.0870000123977661,22.239999771118164
2481900,17207700,221100,888400,16328400,38546000,4737700,2032200,2615300,3353100,13215600,4156000,2506300,3938100,26395800,2021-01-25,52.16999816894531,1864.699951171875,30989.849609375,3851.679931640625,1.0670000314712524,22.309999465942383
3134700,12207100,251300,893500,23562200,26262000,2201900,1751900,2907800,5148900,12476900,3713400,2467500,2962400,23976800,2021-01-26,52.90999984741211,1855.800048828125,30968.55078125,3862.9599609375,1.0479999780654907,23.90999984741211
2528400,14209300,345000,1919500,24670000,54966000,4108600,1926600,5464000,8097000,16893300,5295400,4770900,2821500,32410300,2021-01-27,52.7599983215332,1844.9000244140625,30893.779296875,3836.830078125,1.0230000019073486,23.81999969482422
2118400,11086800,370500,1773900,29163100,35462000,3731700,2074600,5401600,4153700,8541300,3304800,2769900,2565100,24967200,2021-01-28,52.650001525878906,1843.4000244140625,30377.189453125,3755.75,1.0080000162124634,33.25
3261000,12194600,462000,2393600,27480200,32252000,4635100,2470200,5203300,4217200,13189700,5107300,3899200,5007900,38961100,2021-01-29,52.150001525878906,1842.0,30553.91015625,3778.050048828125,1.0839999914169312,35.15999984741211
1901700,19573400,295100,1465600,16865700,32044000,2889000,1203200,2812500,2569700,5589500,6209500,3020200,4783000,24412400,2021-02-01,51.9900016784668,1866.5999755859375,30054.73046875,3731.169921875,1.0789999961853027,31.450000762939453
2584300,44853000,202700,1531200,17361400,45474000,2767800,1515900,2786000,2844400,6645400,4790700,2663700,10758300,31940400,2021-02-02,53.47999954223633,1859.5999755859375,30276.880859375,3791.840087890625,1.1100000143051147,28.010000228881836
2162700,25418100,229000,929800,17253300,82364000,1910100,1646900,3020700,2874200,5971200,4275000,2537100,4559200,28459300,2021-02-03,55.04999923706055,1834.800048828125,30689.650390625,3840.27001953125,1.1239999532699585,24.59000015258789
1783200,26715800,213700,840700,18708100,37046000,2273300,2143600,2777500,1833000,6398400,5391300,5962200,2811100,25280300,2021-02-04,55.959999084472656,1832.199951171875,30737.779296875,3836.659912109375,1.1460000276565552,23.440000534057617
1584900,29872200,1442700,799800,14203000,30702000,1868100,1587800,2600200,1822400,5745800,5048900,7227900,2560300,34980100,2021-02-05,56.459999084472656,1794.300048828125,31093.810546875,3878.300048828125,1.1720000505447388,21.989999771118164
2047300,35302600,310600,957800,14767100,24838000,2075700,2107100,2696200,2355100,6792300,4843300,4758200,2242200,36998700,2021-02-08,57.060001373291016,1816.300048828125,31191.19921875,3892.590087890625,1.190999984741211,21.889999389648438
2148200,19116900,675800,836400,15090000,17798000,1794000,2330600,3047300,1942800,5008900,4205400,4096900,3073600,28977000,2021-02-09,58.11000061035156,1841.9000244140625,31359.880859375,3910.489990234375,1.149999976158142,21.56999969482422
2767300,17641200,418700,1036500,16432700,22710000,1894600,1852100,3161600,1929000,6200800,5260600,4122700,2943700,25723800,2021-02-10,58.45000076293945,1842.5999755859375,31428.01953125,3920.780029296875,1.1740000247955322,21.639999389648438
2284100,10939200,655900,829200,11176400,18914000,1709000,1054200,2583600,2188400,4417200,3570300,2776700,3188400,26972200,2021-02-11,58.400001525878906,1840.5,31466.490234375,3916.39990234375,1.1519999504089355,22.09000015258789
1917700,12072900,517300,623900,10113300,17114000,1990300,1301300,2781200,1081500,5787200,3597400,2760800,2563800,19756700,2021-02-12,57.939998626708984,1825.0,31420.80078125,3911.64990234375,1.1829999685287476,21.600000381469727
2233100,18144000,748600,909500,10818000,22676000,2283400,2646300,2892900,1834000,8312600,4323000,4339000,2867700,28060100,2021-02-16,59.97999954223633,1820.9000244140625,31472.080078125,3939.610107421875,1.2450000047683716,21.1299991607666
2152000,17490100,393100,929700,10978500,21418000,2910200,1871200,3280000,1578100,8598300,4908800,2620000,2845400,25509700,2021-02-17,60.2400016784668,1785.800048828125,31485.609375,3918.5,1.3140000104904175,22.020000457763672
3468100,13338600,239400,760900,14533500,22432000,1764900,2195000,2191000,2087100,5378900,6859800,2383500,3595900,20627600,2021-02-18,61.68000030517578,1776.0999755859375,31558.599609375,3915.860107421875,1.3009999990463257,21.979999542236328
3658400,12257700,256500,1193100,15143500,29148000,2434400,1548300,3181600,2986800,9660900,4289500,2313800,3081700,22607200,2021-02-19,60.20000076293945,1764.300048828125,31504.130859375,3921.159912109375,1.312999963760376,23.100000381469727
3651600,16249700,675900,1744400,13478300,27350000,2205300,2766000,2910800,2271500,13190300,3525700,2688300,3894800,36435100,2021-02-22,58.880001068115234,1784.0,31381.119140625,3885.550048828125,1.3589999675750732,24.459999084472656
3660500,21295500,258300,1852100,18276000,33348000,2459300,2716100,3243000,2352300,12719000,4090300,3225700,4385800,33527900,2021-02-23,62.15999984741211,1809.5999755859375,31501.890625,3857.070068359375,1.3589999675750732,22.81999969482422
3507500,21440900,348500,1201100,19295800,24966000,3341500,2489500,2887100,2742600,12302200,4560800,3360500,2963400,28728600,2021-02-24,61.290000915527344,1805.800048828125,31499.75,3873.7099609375,1.3960000276565552,23.760000228881836
4283700,28613600,317600,1358900,22603700,36568000,2735000,4418500,3131400,2634300,11747100,3680000,2780100,2617100,29670900,2021-02-25,63.38999938964844,1801.5,31955.939453125,3915.800048828125,1.4559999704360962,21.729999542236328
4432500,22962500,241800,1619400,22782600,41670000,3665700,3278800,5334000,3363300,12583200,5651700,5430000,3492800,35291000,2021-02-26,63.459999084472656,1768.0999755859375,31401.2890625,3839.659912109375,1.4700000286102295,28.729999542236328
3091300,12169100,200100,895300,17367300,28090000,2536000,2239700,2827500,1840000,12272600,3101200,4198900,3271500,36998300,2021-03-01,61.95000076293945,1737.0999755859375,31065.900390625,3842.510009765625,1.4509999752044678,25.200000762939453
3851900,10630400,527300,984800,14983100,22692000,2500200,1939300,3016600,2272400,8738500,3563600,2568900,2653600,30302600,2021-03-02,60.22999954223633,1709.4000244140625,31535.369140625,3903.639892578125,1.4459999799728394,23.579999923706055
2936800,20420600,524500,1785500,22761200,29684000,2706400,2048000,3488600,2267800,11748900,3147000,3039700,2635100,35358900,2021-03-03,59.54999923706055,1730.0,31352.9609375,3863.989990234375,1.465000033378601,22.799999237060547
4102500,21228900,385400,1500300,28187000,42360000,2798800,2733800,3926200,3535700,11998700,4078000,4991600,3710400,52137500,2021-03-04,61.08000183105469,1706.5,31289.009765625,3818.530029296875,1.468999981880188,26.520000457763672
4182700,21166300,501000,1513300,22052700,43904000,2857800,2556700,3608100,2262800,15509900,4470100,4563100,3671700,51429800,2021-03-05,64.16000366210938,1690.5999755859375,31029.1796875,3793.580078125,1.5770000219345093,29.479999542236328
3215800,14731100,388000,1123900,25302400,32948000,3215900,2678000,3157100,2574900,12479400,3841500,3419900,3176400,38154600,2021-03-08,66.68000030517578,1704.699951171875,31512.150390625,3844.389892578125,1.5920000076293945,27.610000610351562
2869000,12226600,413000,1022500,25293200,33946000,2643300,2107800,3646700,2842100,9363700,7211700,4277600,2551000,35645900,2021-03-09,64.7300033569336,1686.199951171875,31892.349609375,3851.929931640625,1.5440000295639038,25.110000610351562
3518600,12277400,724000,1472300,23595800,25372000,4332500,1993900,3447200,2370700,8247200,4644300,3012300,2511700,31579100,2021-03-10,63.84000015258789,1713.5999755859375,31906.9609375,3891.989990234375,1.5609999895095825,23.760000228881836
3129900,9835600,803800,1441500,17490200,24782000,2959700,2304400,3618000,2377300,6602500,3540300,2520500,2906700,24802600,2021-03-11,64.69999694824219,1725.5999755859375,32354.5,3915.5400390625,1.496999979019165,22.5
2637900,8777400,380600,1410200,18368400,34516000,1839200,2153300,2818200,2691600,6113100,3070300,2088700,1914800,20422700,2021-03-12,65.95999908447266,1715.9000244140625,32462.400390625,3924.52001953125,1.590999960899353,22.56999969482422
3209500,13034900,255100,1149400,14733100,25962000,2561000,1760900,5479700,3300000,7129200,5626500,2343400,4535900,31243600,2021-03-15,65.55999755859375,1729.5,32798.83984375,3942.9599609375,1.6269999742507935,21.84000015258789
5104300,10586100,192700,1147800,15151700,29832000,2577700,1770400,3583400,2264000,6512700,6356400,2904200,2397800,30624800,2021-03-16,65.33000183105469,1732.300048828125,32966.75,3973.590087890625,1.593000054359436,20.139999389648438
3034900,9737200,234200,1202200,19237300,25980000,2730200,2479800,5240600,2585100,10343300,4938300,2633100,3644100,25575500,2021-03-17,64.75,1735.300048828125,32825.51953125,3949.570068359375,1.6619999408721924,20.100000381469727
2349800,12076800,338500,1550600,18937700,27228000,4293900,3788400,3254600,3050500,14198800,10661100,3311600,2964900,38622800,2021-03-18,64.41999816894531,1745.800048828125,32928.16015625,3953.5,1.7300000190734863,18.950000762939453
9525500,10844700,550400,2776800,33957100,46298000,10110800,3088800,7719400,6678900,22806700,10234700,8572900,14934200,84439400,2021-03-19,59.560001373291016,1742.199951171875,32858.359375,3913.139892578125,1.6890000104904175,21.43000030517578
2854300,11557800,309600,1159600,18293000,39096000,3306500,1678700,4220700,2605300,10057700,5804300,3505200,3893900,29315100,2021-03-22,61.54999923706055,1737.800048828125,32601.8203125,3916.47998046875,1.6979999542236328,21.90999984741211
2652000,16836400,402700,1271500,14716600,27340000,1913800,1591100,2794000,2768700,10723800,4468600,3100100,2920800,33493300,2021-03-23,61.279998779296875,1724.699951171875,32691.5,3937.60009765625,1.6490000486373901,19.459999084472656
2895100,19087200,434000,1137300,15751200,23080000,2562100,2480700,2442500,2829200,14537400,4296000,3407800,2285300,29781800,2021-03-24,57.400001525878906,1727.5,32470.880859375,3919.929931640625,1.628000020980835,20.639999389648438
3383500,13726800,452500,1024400,17462700,28378000,2217500,2237200,3249600,2221000,6823600,3528800,3021500,2944500,31495900,2021-03-25,60.79999923706055,1732.699951171875,32346.810546875,3879.340087890625,1.6019999980926514,20.799999237060547
3074500,13100100,626400,1275900,24127300,29870000,2540000,1735600,3263100,2677600,10106000,5045500,2959800,3135500,34226500,2021-03-26,58.47999954223633,1721.300048828125,32681.0703125,3917.1201171875,1.6720000505447388,19.31999969482422
2639800,11019200,429600,889200,20468200,24596000,3063900,1473900,3621300,2601800,8644500,4433600,2740400,2702600,21144400,2021-03-29,60.93000030517578,1712.0999755859375,33087.55078125,3969.31005859375,1.6460000276565552,20.399999618530273
2428300,7130200,368700,650300,12201700,20732000,2448100,1790300,2419000,1876700,5964600,3659800,3066000,2401100,20303400,2021-03-30,61.959999084472656,1711.0,33127.87890625,3963.340087890625,1.7510000467300415,20.760000228881836
3250700,10283200,969800,1328400,21976300,29198000,2450000,2120900,3564100,2426900,9430500,4916000,3356500,3688400,23686500,2021-03-31,60.45000076293945,1683.699951171875,33116.0390625,3967.25,1.718999981880188,19.799999237060547
2180000,14540500,334500,1648100,16665000,33980000,2109600,2433900,2441200,1902100,6548900,4647100,2977700,3615000,23194500,2021-04-01,59.4900016784668,1706.800048828125,33054.578125,3992.780029296875,1.7050000429153442,18.600000381469727
1702300,19634400,390900,1443100,14837900,43298000,2258700,779300,2866300,1963000,7328400,3593300,2709400,2315900,23264800,2021-04-05,61.5,1727.9000244140625,33222.37890625,4034.43994140625,1.7430000305175781,18.15999984741211
1733300,24553400,299900,874400,15551900,27060000,1796000,1689600,3230900,1472700,6570500,3780100,2698600,2465600,18926300,2021-04-06,58.79999923706055,1726.9000244140625,33500.01953125,4075.570068359375,1.6950000524520874,18.06999969482422
1883100,15516900,251800,644500,17331800,25798000,1717200,2142200,2551300,1501500,6761600,3354600,2158900,2079700,22385000,2021-04-07,59.2599983215332,1742.699951171875,33444.98046875,4074.2900390625,1.659999966621399,17.989999771118164
2814800,19213800,1214000,835000,10780300,27166000,2071700,3561800,2772200,2391800,7454600,5045000,2426700,2029100,21999300,2021-04-08,59.52000045776367,1736.0,33469.890625,4089.949951171875,1.6619999408721924,16.920000076293945
2952800,14609800,974300,1040000,18205900,20888000,3861900,1604900,2728900,2159600,4969600,5181100,2483200,2579800,20020700,2021-04-09,59.7599983215332,1750.800048828125,33526.19140625,4096.10986328125,1.6690000295639038,17.049999237060547
3324800,20539600,132700,695600,14826200,31318000,2660100,1081500,2292700,1682100,6052900,4366500,3057300,3024000,20238800,2021-04-12,59.349998474121094,1740.800048828125,33775.05859375,4124.7099609375,1.6749999523162842,17.43000030517578
2460600,15819900,350500,736900,15783000,23310000,2749900,1595200,2570900,2259700,6319000,5639700,2652300,2465400,19370600,2021-04-13,59.63999938964844,1733.800048828125,33721.16015625,4130.10009765625,1.6799999475479126,16.989999771118164
2563300,22882400,279900,839300,13334600,20220000,2186500,2002000,2129200,1575000,4478200,4058600,2805600,2591900,28051100,2021-04-14,60.439998626708984,1741.300048828125,33668.94921875,4141.580078125,1.63100004196167,16.709999084472656
3004300,12977200,321600,911400,18330600,27472000,2009400,1545500,2063000,1461600,5012400,4333200,4488300,3139200,23250300,2021-04-15,62.83000183105469,1740.0999755859375,33788.53125,4139.759765625,1.6109999418258667,16.780000686645508
2378400,10707500,240200,1043200,19244100,22596000,4098100,1595500,2694300,2769500,15124100,4948500,4532400,2820500,22752000,2021-04-16,63.31999969482422,1770.4000244140625,34058.16015625,4174.14013671875,1.5640000104904175,16.649999618530273
2753000,10967200,311400,898200,17005200,24688000,2904400,1885600,2254800,2200500,7658200,7362900,2965400,2614200,21123300,2021-04-19,62.97999954223633,1782.0999755859375,34182.37890625,4179.7998046875,1.5870000123977661,17.040000915527344
3333200,19407600,450500,1019300,14351200,21774000,2050600,2014700,1885700,1653100,7192100,8163900,3348100,2642500,21782100,2021-04-20,63.470001220703125,1769.300048828125,34034.1796875,4159.18017578125,1.593999981880188,17.360000610351562
2662700,14763100,469400,666000,16122300,23930000,1722400,1223200,2065500,2649000,8565100,5418300,2473300,3204400,16625600,2021-04-21,62.38999938964844,1783.0,33808.30078125,4128.419921875,1.5679999589920044,18.479999542236328
2755900,14872800,447800,991100,15017600,21096000,2516200,2035200,1839500,2215800,8261700,4861000,2718600,3077900,21600100,2021-04-22,61.11000061035156,1794.199951171875,34109.87890625,4170.4599609375,1.5770000219345093,17.280000686645508
3093200,12323700,501300,708400,12252300,28670000,5310400,1050300,2137500,1864100,6034900,3747100,2263200,2407100,15337900,2021-04-23,61.650001525878906,1786.0999755859375,33804.51953125,4138.77978515625,1.5440000295639038,18.559999465942383
1743600,14850900,387000,630800,12802300,20834000,3611400,2258900,2490100,2578900,7425100,3157000,1642300,3972900,16083800,2021-04-26,62.060001373291016,1778.0,34044.23046875,4185.02978515625,1.5950000286102295,17.940000534057617
